Date,Forecast_Temp
2021-10-05,15.713333333333328
2021-10-06,15.713333333333328
2021-10-07,15.713333333333324
2021-10-08,15.713333333333324
2021-10-09,15.713333333333328
2021-10-10,15.713333333333328
2021-10-11,15.713333333333324
2021-10-12,15.713333333333324
2021-10-13,15.713333333333328
2021-10-14,15.713333333333328
2021-10-15,15.713333333333324
2021-10-16,15.713333333333324
2021-10-17,15.713333333333328
2021-10-18,15.713333333333328
2021-10-19,15.713333333333324
2021-10-20,15.713333333333324
2021-10-21,15.713333333333328
2021-10-22,15.713333333333328
2021-10-23,15.713333333333324
2021-10-24,15.713333333333324
2021-10-25,15.713333333333328
2021-10-26,15.713333333333328
2021-10-27,15.713333333333324
2021-10-28,15.713333333333324
2021-10-29,15.713333333333328
2021-10-30,15.713333333333328
2021-10-31,15.713333333333324
2021-11-01,15.713333333333324
2021-11-02,15.713333333333328
2021-11-03,15.713333333333328
2021-11-04,15.713333333333324
2021-11-05,15.713333333333324
2021-11-06,15.713333333333328
2021-11-07,15.713333333333328
2021-11-08,15.713333333333324
2021-11-09,15.713333333333324
2021-11-10,15.713333333333328
2021-11-11,15.713333333333328
2021-11-12,15.713333333333324
2021-11-13,15.713333333333324
2021-11-14,15.713333333333328
2021-11-15,15.713333333333328
2021-11-16,15.713333333333324
2021-11-17,15.713333333333324
2021-11-18,15.713333333333328
2021-11-19,15.713333333333328
2021-11-20,15.713333333333324
2021-11-21,15.713333333333324
2021-11-22,15.713333333333328
2021-11-23,15.713333333333328
2021-11-24,15.713333333333324
2021-11-25,15.713333333333324
2021-11-26,15.713333333333328
2021-11-27,15.713333333333328
2021-11-28,15.713333333333324
2021-11-29,15.713333333333324
2021-11-30,15.713333333333328
2021-12-01,15.713333333333328
2021-12-02,15.713333333333324
2021-12-03,15.713333333333324
2021-12-04,15.713333333333328
2021-12-05,15.713333333333328
2021-12-06,15.713333333333324
2021-12-07,15.713333333333324
2021-12-08,15.713333333333328
2021-12-09,15.713333333333328
2021-12-10,15.713333333333324
2021-12-11,15.713333333333324
2021-12-12,15.713333333333328
2021-12-13,15.713333333333328
2021-12-14,15.713333333333324
2021-12-15,15.713333333333324
2021-12-16,15.713333333333328
2021-12-17,15.713333333333328
2021-12-18,15.713333333333324
2021-12-19,15.713333333333324
2021-12-20,15.713333333333328
2021-12-21,15.713333333333328
2021-12-22,15.713333333333324
2021-12-23,15.713333333333324
2021-12-24,15.713333333333328
2021-12-25,15.713333333333328
2021-12-26,15.713333333333324
2021-12-27,15.713333333333324
2021-12-28,15.713333333333328
2021-12-29,15.713333333333328
2021-12-30,15.713333333333324
2021-12-31,15.713333333333324
