Date,Forecast_Temp
2022-05-28,10.996428571428577
2022-05-29,10.996428571428583
2022-05-30,10.996428571428579
2022-05-31,10.996428571428575
2022-06-01,10.996428571428572
2022-06-02,10.996428571428572
2022-06-03,10.996428571428572
2022-06-04,10.996428571428575
2022-06-05,10.996428571428577
2022-06-06,10.996428571428577
2022-06-07,10.996428571428575
2022-06-08,10.996428571428575
2022-06-09,10.996428571428577
2022-06-10,10.996428571428577
2022-06-11,10.996428571428577
2022-06-12,10.996428571428577
2022-06-13,10.996428571428579
2022-06-14,10.996428571428579
2022-06-15,10.996428571428579
2022-06-16,10.996428571428579
2022-06-17,10.996428571428579
2022-06-18,10.996428571428579
2022-06-19,10.996428571428579
2022-06-20,10.996428571428579
2022-06-21,10.996428571428579
2022-06-22,10.996428571428579
2022-06-23,10.996428571428579
2022-06-24,10.996428571428579
2022-06-25,10.996428571428579
2022-06-26,10.996428571428579
2022-06-27,10.996428571428579
2022-06-28,10.996428571428579
2022-06-29,10.996428571428579
2022-06-30,10.996428571428579
2022-07-01,10.996428571428579
2022-07-02,10.996428571428579
2022-07-03,10.996428571428579
2022-07-04,10.996428571428579
2022-07-05,10.996428571428579
2022-07-06,10.996428571428579
2022-07-07,10.996428571428579
2022-07-08,10.996428571428579
2022-07-09,10.996428571428579
2022-07-10,10.996428571428579
2022-07-11,10.996428571428579
2022-07-12,10.996428571428579
2022-07-13,10.996428571428579
2022-07-14,10.996428571428579
2022-07-15,10.996428571428579
2022-07-16,10.996428571428579
2022-07-17,10.996428571428579
2022-07-18,10.996428571428579
2022-07-19,10.996428571428579
2022-07-20,10.996428571428579
2022-07-21,10.996428571428579
2022-07-22,10.996428571428579
2022-07-23,10.996428571428579
2022-07-24,10.996428571428579
2022-07-25,10.996428571428579
2022-07-26,10.996428571428579
2022-07-27,10.996428571428579
2022-07-28,10.996428571428579
2022-07-29,10.996428571428579
2022-07-30,10.996428571428579
2022-07-31,10.996428571428579
2022-08-01,10.996428571428579
2022-08-02,10.996428571428579
2022-08-03,10.996428571428579
2022-08-04,10.996428571428579
2022-08-05,10.996428571428579
2022-08-06,10.996428571428579
2022-08-07,10.996428571428579
2022-08-08,10.996428571428579
2022-08-09,10.996428571428579
2022-08-10,10.996428571428579
2022-08-11,10.996428571428579
2022-08-12,10.996428571428579
2022-08-13,10.996428571428579
2022-08-14,10.996428571428579
2022-08-15,10.996428571428579
2022-08-16,10.996428571428579
2022-08-17,10.996428571428579
2022-08-18,10.996428571428579
2022-08-19,10.996428571428579
2022-08-20,10.996428571428579
2022-08-21,10.996428571428579
2022-08-22,10.996428571428579
2022-08-23,10.996428571428579
2022-08-24,10.996428571428579
2022-08-25,10.996428571428579
2022-08-26,10.996428571428579
2022-08-27,10.996428571428579
2022-08-28,10.996428571428579
2022-08-29,10.996428571428579
2022-08-30,10.996428571428579
2022-08-31,10.996428571428579
2022-09-01,10.996428571428579
2022-09-02,10.996428571428579
2022-09-03,10.996428571428579
2022-09-04,10.996428571428579
2022-09-05,10.996428571428579
2022-09-06,10.996428571428579
2022-09-07,10.996428571428579
2022-09-08,10.996428571428579
2022-09-09,10.996428571428579
2022-09-10,10.996428571428579
2022-09-11,10.996428571428579
2022-09-12,10.996428571428579
2022-09-13,10.996428571428579
2022-09-14,10.996428571428579
2022-09-15,10.996428571428579
2022-09-16,10.996428571428579
2022-09-17,10.996428571428579
2022-09-18,10.996428571428579
2022-09-19,10.996428571428579
2022-09-20,10.996428571428579
2022-09-21,10.996428571428579
2022-09-22,10.996428571428579
2022-09-23,10.996428571428579
2022-09-24,10.996428571428579
2022-09-25,10.996428571428579
2022-09-26,10.996428571428579
2022-09-27,10.996428571428579
2022-09-28,10.996428571428579
2022-09-29,10.996428571428579
2022-09-30,10.996428571428579
2022-10-01,10.996428571428579
2022-10-02,10.996428571428579
2022-10-03,10.996428571428579
2022-10-04,10.996428571428579
2022-10-05,10.996428571428579
2022-10-06,10.996428571428579
2022-10-07,10.996428571428579
2022-10-08,10.996428571428579
2022-10-09,10.996428571428579
2022-10-10,10.996428571428579
2022-10-11,10.996428571428579
2022-10-12,10.996428571428579
2022-10-13,10.996428571428579
2022-10-14,10.996428571428579
2022-10-15,10.996428571428579
2022-10-16,10.996428571428579
2022-10-17,10.996428571428579
2022-10-18,10.996428571428579
2022-10-19,10.996428571428579
2022-10-20,10.996428571428579
2022-10-21,10.996428571428579
2022-10-22,10.996428571428579
2022-10-23,10.996428571428579
2022-10-24,10.996428571428579
2022-10-25,10.996428571428579
2022-10-26,10.996428571428579
2022-10-27,10.996428571428579
2022-10-28,10.996428571428579
2022-10-29,10.996428571428579
2022-10-30,10.996428571428579
2022-10-31,10.996428571428579
2022-11-01,10.996428571428579
2022-11-02,10.996428571428579
2022-11-03,10.996428571428579
2022-11-04,10.996428571428579
2022-11-05,10.996428571428579
2022-11-06,10.996428571428579
2022-11-07,10.996428571428579
2022-11-08,10.996428571428579
2022-11-09,10.996428571428579
2022-11-10,10.996428571428579
2022-11-11,10.996428571428579
2022-11-12,10.996428571428579
2022-11-13,10.996428571428579
2022-11-14,10.996428571428579
2022-11-15,10.996428571428579
2022-11-16,10.996428571428579
2022-11-17,10.996428571428579
2022-11-18,10.996428571428579
2022-11-19,10.996428571428579
2022-11-20,10.996428571428579
2022-11-21,10.996428571428579
2022-11-22,10.996428571428579
2022-11-23,10.996428571428579
2022-11-24,10.996428571428579
2022-11-25,10.996428571428579
2022-11-26,10.996428571428579
2022-11-27,10.996428571428579
2022-11-28,10.996428571428579
2022-11-29,10.996428571428579
2022-11-30,10.996428571428579
2022-12-01,10.996428571428579
2022-12-02,10.996428571428579
2022-12-03,10.996428571428579
2022-12-04,10.996428571428579
2022-12-05,10.996428571428579
2022-12-06,10.996428571428579
2022-12-07,10.996428571428579
2022-12-08,10.996428571428579
2022-12-09,10.996428571428579
2022-12-10,10.996428571428579
2022-12-11,10.996428571428579
2022-12-12,10.996428571428579
2022-12-13,10.996428571428579
2022-12-14,10.996428571428579
2022-12-15,10.996428571428579
2022-12-16,10.996428571428579
2022-12-17,10.996428571428579
2022-12-18,10.996428571428579
2022-12-19,10.996428571428579
2022-12-20,10.996428571428579
2022-12-21,10.996428571428579
2022-12-22,10.996428571428579
2022-12-23,10.996428571428579
2022-12-24,10.996428571428579
2022-12-25,10.996428571428579
2022-12-26,10.996428571428579
2022-12-27,10.996428571428579
2022-12-28,10.996428571428579
2022-12-29,10.996428571428579
2022-12-30,10.996428571428579
2022-12-31,10.996428571428579
