Date,Forecast_Temp_Weighted
2021-10-19,16.482857142857135
2021-10-20,16.482857142857135
2021-10-21,16.482857142857135
2021-10-22,16.482857142857135
2021-10-23,16.482857142857135
2021-10-24,16.482857142857135
2021-10-25,16.482857142857135
2021-10-26,16.482857142857135
2021-10-27,16.482857142857135
2021-10-28,16.482857142857135
2021-10-29,16.482857142857135
2021-10-30,16.482857142857135
2021-10-31,16.482857142857135
2021-11-01,16.482857142857135
2021-11-02,16.482857142857135
2021-11-03,16.482857142857135
2021-11-04,16.482857142857135
2021-11-05,16.482857142857135
2021-11-06,16.482857142857135
2021-11-07,16.482857142857135
2021-11-08,16.482857142857135
2021-11-09,16.482857142857135
2021-11-10,16.482857142857135
2021-11-11,16.482857142857135
2021-11-12,16.482857142857135
2021-11-13,16.482857142857135
2021-11-14,16.482857142857135
2021-11-15,16.482857142857135
2021-11-16,16.482857142857135
2021-11-17,16.482857142857135
2021-11-18,16.482857142857135
2021-11-19,16.482857142857135
2021-11-20,16.482857142857135
2021-11-21,16.482857142857135
2021-11-22,16.482857142857135
2021-11-23,16.482857142857135
2021-11-24,16.482857142857135
2021-11-25,16.482857142857135
2021-11-26,16.482857142857135
2021-11-27,16.482857142857135
2021-11-28,16.482857142857135
2021-11-29,16.482857142857135
2021-11-30,16.482857142857135
2021-12-01,16.482857142857135
2021-12-02,16.482857142857135
2021-12-03,16.482857142857135
2021-12-04,16.482857142857135
2021-12-05,16.482857142857135
2021-12-06,16.482857142857135
2021-12-07,16.482857142857135
2021-12-08,16.482857142857135
2021-12-09,16.482857142857135
2021-12-10,16.482857142857135
2021-12-11,16.482857142857135
2021-12-12,16.482857142857135
2021-12-13,16.482857142857135
2021-12-14,16.482857142857135
2021-12-15,16.482857142857135
2021-12-16,16.482857142857135
2021-12-17,16.482857142857135
2021-12-18,16.482857142857135
2021-12-19,16.482857142857135
2021-12-20,16.482857142857135
2021-12-21,16.482857142857135
2021-12-22,16.482857142857135
2021-12-23,16.482857142857135
2021-12-24,16.482857142857135
2021-12-25,16.482857142857135
2021-12-26,16.482857142857135
2021-12-27,16.482857142857135
2021-12-28,16.482857142857135
2021-12-29,16.482857142857135
2021-12-30,16.482857142857135
2021-12-31,16.482857142857135
