name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Thesalloniki,2021-12-29,12,8.9,10.1,12,7.6,9.8,9.4,95.7,0.446,100,8.33,rain,0,0,31.7,22.3,329.4,1007.3,60,5.1,23.8,2.2,1,,2021-12-29T07:51:39,2021-12-29T17:09:12,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2021-12-30,13,10,11.3,13,6.5,10.4,5.1,66,0,0,0,,0,0,42.1,31.7,341.2,1011.8,43.9,10,58.4,5.2,3,,2021-12-30T07:51:52,2021-12-30T17:09:58,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2021-12-31,15,9.8,11.3,15,7.3,10.7,5.3,66.7,0,0,0,,0,0,35.3,20.5,329.7,1021.9,35,10,80.1,6.9,4,,2021-12-31T07:52:02,2021-12-31T17:10:46,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-01,16.9,3.1,10,16.9,1.6,9.6,5.8,76.9,0,0,0,,0,0,41,23.5,342.1,1020,22.2,10,53.4,4.6,4,,2022-01-01T07:52:10,2022-01-01T17:11:35,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-02,17.1,6.1,11.6,17.1,5.2,11.3,6.5,71.9,0,0,0,,0,0,37.8,16.6,347.3,1023.9,13.2,10,82.5,7.1,4,,2022-01-02T07:52:16,2022-01-02T17:12:26,0,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-03,13.9,3,7.8,13.9,0.9,7,5.2,84.4,0,0,0,,0,0,20.5,11.2,75.4,1018.4,31.5,10,76.2,6.7,4,,2022-01-03T07:52:20,2022-01-03T17:13:19,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-04,14,3,7.6,14,0.5,7.2,5.5,88,0,0,0,,0,0,20.9,9.3,47.2,1015.3,29.1,9.7,66.7,5.6,4,,2022-01-04T07:52:21,2022-01-04T17:14:13,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-05,14,3,7.5,14,0.4,6.9,6.4,92.4,0,0,0,,0,0,14.4,11.2,88.1,1012.1,43.1,9.4,70.3,5.9,4,,2022-01-05T07:52:21,2022-01-05T17:15:08,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-06,13,5,8.5,13,2.8,7.8,7.2,92.2,0,0,0,,0,0,13.7,9.4,98.8,1012.1,32.3,9.3,68.8,5.9,4,,2022-01-06T07:52:17,2022-01-06T17:16:05,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-07,13,5,8.9,13,5,8.8,6.5,86.2,0,0,0,,0,0,22.7,25.1,326.2,1015.5,73.9,6.1,58.8,5,3,,2022-01-07T07:52:12,2022-01-07T17:17:03,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-08,11,7.9,9.7,11,7.3,9.3,9,95.7,0.716,100,12.5,rain,0,0,22.3,12.4,259.1,1012.7,87.4,9.3,29.3,2.7,2,,2022-01-08T07:52:04,2022-01-08T17:18:02,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-09,11,7,9.5,11,7,9.4,9.4,99.6,3.938,100,12.5,rain,0,0,14,7.1,62.2,1004.6,88.3,4.5,22.7,1.9,2,,2022-01-09T07:51:55,2022-01-09T17:19:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-10,12,8,10.1,12,6.7,9.6,8.3,89.5,14.466,100,16.67,rain,0,0,45.7,27.7,90.2,999.1,80.9,7.6,15.1,1.4,1,10,2022-01-10T07:51:42,2022-01-10T17:20:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-11,12,5.9,9.4,12,2.8,7.8,5.6,77,29.757,100,12.5,rain,0,0,59.4,33.5,24.2,1007.4,91.4,10,7.9,0.5,0,10,2022-01-11T07:51:28,2022-01-11T17:21:08,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-12,7,2.9,4.7,4.8,-0.8,1.9,0.2,72.7,1.818,100,4.17,"rain,snow",0.8,0.1,34.6,20.5,356.4,1022.6,53.7,9.9,36.8,3.1,2,10,2022-01-12T07:51:12,2022-01-12T17:22:12,0.32,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-13,4,0.8,2.4,1.3,-3.9,-1.5,-4.9,58.7,0,0,0,,0,0,25.9,20.5,343.7,1032.8,27.9,10,85.8,7.4,4,10,2022-01-13T07:50:53,2022-01-13T17:23:17,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-14,9,-0.1,4.6,7.4,-5.1,1,-3.2,57.1,0,0,0,,0,0,50,31.7,332.5,1026,17.3,10,91.8,7.9,4,10,2022-01-14T07:50:32,2022-01-14T17:24:22,0.38,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-15,12,6.8,10.1,12,4.1,8.3,0.1,50,0,0,0,,0,0.1,61.2,29.5,349.1,1020.1,8.3,10,92.7,8,4,10,2022-01-15T07:50:09,2022-01-15T17:25:29,0.42,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-16,9,-2,3.7,9,-4,3,-1.6,70.6,0,0,0,,0,0,20.8,18.4,357.2,1027,24.6,10,90.8,7.8,4,10,2022-01-16T07:49:43,2022-01-16T17:26:37,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-17,10.9,-1.1,4.4,10.9,-1.1,3.5,0.5,79.4,0,0,0,,0,0,46.8,24.1,326.3,1022.4,43,7.4,90.6,7.8,4,10,2022-01-17T07:49:16,2022-01-17T17:27:45,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-18,10,5.8,8.3,7.9,1.1,4.7,-2.7,46.1,0,0,0,,0,0,68.4,33.5,344.5,1024.8,12.1,10,96.3,8.3,4,10,2022-01-18T07:48:46,2022-01-18T17:28:54,0.5,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-19,8,-1,4.2,8,-4.8,1.3,-5.5,50.7,0,0,0,,0,0,46.4,30,358,1031.5,1.4,10,94.4,8.1,4,10,2022-01-19T07:48:14,2022-01-19T17:30:04,0.55,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-20,9,-3.1,1.7,8.5,-6.7,-0.5,-3,72.4,0,0,0,,0,0,16.6,11.2,100.8,1024.4,2.3,10,92.9,8.2,4,10,2022-01-20T07:47:40,2022-01-20T17:31:15,0.59,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-21,10,-0.1,3.9,7,-4,0.9,-1.7,68.8,0,0,0,snow,0,0.1,50,31.7,0.1,1017.8,35.1,10,82.9,7.2,4,10,2022-01-21T07:47:04,2022-01-21T17:32:25,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS"
Thesalloniki,2022-01-22,5,0,3.3,1.5,-5,-1.4,-7.4,45.9,0,0,0,,0,0.1,53.6,31.3,352.1,1019.7,35,10,98.2,8.4,4,10,2022-01-22T07:46:26,2022-01-22T17:33:37,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS"
Thesalloniki,2022-01-23,5,0.9,2.7,0.3,-5.4,-2.4,-6.6,50.9,0.003,100,4.17,rain,0,0.1,61.2,37.1,344.4,1022.9,20.7,10,95,8,4,10,2022-01-23T07:45:46,2022-01-23T17:34:49,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16606099999,16618199999,16622099999,F4421,LGTS"
Thesalloniki,2022-01-24,4,-1.1,0.9,0.6,-6.2,-2.9,-10.8,42.5,0,0,0,,0,0.2,33.1,22.3,7.1,1026.9,27.6,10,58.1,4.9,3,10,2022-01-24T07:45:04,2022-01-24T17:36:01,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-25,3,-3,0.3,-0.7,-7.6,-4.4,-11,42.7,0,0,0,,0,0.1,41.6,23.7,350.8,1029.1,9.9,10,101.1,8.7,4,10,2022-01-25T07:44:21,2022-01-25T17:37:14,0.75,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-26,7,-7.8,1.4,3.8,-12.9,-2.4,-8.2,50.1,0,0,0,,0,0,46.4,27.7,358.2,1025.3,22.3,10,90.1,7.8,4,10,2022-01-26T07:43:35,2022-01-26T17:38:27,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-27,8,-4,2.6,6.3,-6.3,1.4,-3.8,63.8,0,0,0,,0,0,22.5,16.6,344.1,1025.9,19.2,10,48.6,4.1,2,10,2022-01-27T07:42:47,2022-01-27T17:39:40,0.83,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-28,10,-4,2.8,10,-8.3,1.4,-3.1,66.9,0,0,0,,0,0,32.8,13,331.9,1022.1,23,10,102.3,8.8,4,10,2022-01-28T07:41:57,2022-01-28T17:40:54,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-29,8.1,2.9,7.1,8,0.8,4.8,-2.3,51.7,0,0,0,,0,0,38.9,23.2,358,1022.5,47.5,10,35.5,3.1,1,10,2022-01-29T07:41:06,2022-01-29T17:42:08,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-30,10,-4,3,10,-7.9,1.7,-3.6,65.1,0,0,0,,0,0.1,51.1,13,348.2,1018.9,24.9,10,102.5,8.9,4,10,2022-01-30T07:40:13,2022-01-30T17:43:21,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-01-31,12,3.9,8.1,12,1.6,6.1,-3.5,44.6,0,0,0,,0,0,55.4,37.1,347.6,1013.8,48.7,10,108.3,9.4,5,10,2022-01-31T07:39:17,2022-01-31T17:44:36,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-01,8.8,4.8,6.4,8,0.3,4.4,3,80,0.848,100,12.5,rain,0,0,46.4,33.5,334.5,1003.5,63.6,9.9,20.6,1.7,1,10,2022-02-01T07:38:21,2022-02-01T17:45:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-02,6.9,4,5.2,6,0,1.6,2.1,80.5,2.368,100,12.5,"rain,snow",0,0.3,40.7,29.9,345.1,1005.6,89,10,22.2,1.9,1,10,2022-02-02T07:37:22,2022-02-02T17:47:04,0.04,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-03,11,5,7.6,11,1.8,4.9,-0.5,56.9,0,0,0,,0,0.1,49.6,27,354.1,1014.3,39.2,10,115.9,10,5,10,2022-02-03T07:36:22,2022-02-03T17:48:18,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-04,10,0.9,5.8,9.1,-1.9,3.5,-3.6,51.9,0,0,0,,0,0,31,25,336.2,1022.4,22.6,10,118.5,10.3,5,10,2022-02-04T07:35:20,2022-02-04T17:49:32,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-05,11,-2,3.8,11,-2,3.1,-1.3,73.5,0,0,0,,0,0,16.9,9.4,71.6,1020.1,34.5,10,115.3,9.8,5,10,2022-02-05T07:34:17,2022-02-05T17:50:46,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-06,15,2,7.4,15,-0.5,6.5,2.8,74.9,0,0,0,,0,0,15.6,14.8,123.2,1022.7,31.6,10,121.6,10.6,5,10,2022-02-06T07:33:12,2022-02-06T17:52:00,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-07,11,3,7.3,11,0.9,6.6,5.5,89,0.193,100,4.17,rain,0,0,44.8,25.4,356.9,1011.3,57,9.3,54.9,4.6,2,10,2022-02-07T07:32:05,2022-02-07T17:53:14,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-08,9,6.9,7.5,5.3,1.7,3.3,-1.4,53.8,0.091,100,4.17,"rain,snow",0,0.2,76.3,41.6,346.2,1013,51.9,10,58.8,5.1,2,10,2022-02-08T07:30:57,2022-02-08T17:54:28,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-09,13,5,9,13,0.4,7,0.2,54.2,0,0,0,,0,0.2,59.4,37.1,348.4,1025.5,19.6,10,121.5,10.6,5,10,2022-02-09T07:29:48,2022-02-09T17:55:42,0.26,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-10,14,0,6.8,14,-2.6,6.3,1.2,70,0,0,0,,0,0,21.2,7.6,53.7,1028.3,1.4,10,120.8,10.4,5,10,2022-02-10T07:28:37,2022-02-10T17:56:55,0.3,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-11,12.1,0.9,6.5,12.1,-1.4,5.6,4.2,85.9,0,0,0,,0,0,13.5,13,86.9,1024.4,5.3,10,117.4,10.2,5,10,2022-02-11T07:27:25,2022-02-11T17:58:09,0.33,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-12,15,1,7.8,15,-1.4,7.2,4.4,81.8,0,0,0,,0,0,25.9,16.6,9.7,1025.6,49.1,8.5,103.9,9.1,4,10,2022-02-12T07:26:11,2022-02-12T17:59:22,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-13,12,5,9.6,12,2.6,8.8,4.2,69.8,0.184,100,12.5,rain,0,0,17.1,24.1,153.6,1028.1,58.8,10,80,6.9,5,10,2022-02-13T07:24:56,2022-02-13T18:00:35,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-14,11,4,7.1,11,0.9,5.8,4,81.4,0.451,100,4.17,rain,0,0,15.8,17.7,105.3,1024.9,62,9.9,34.5,3.1,2,10,2022-02-14T07:23:40,2022-02-14T18:01:48,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-15,14,3,8.5,14,0.9,7.6,5.6,82.7,0,0,0,rain,0,0,16.6,16.6,135.2,1023.4,56.4,10,110.3,9.5,5,10,2022-02-15T07:22:22,2022-02-15T18:03:00,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-16,12.9,6.9,9.8,12.9,4.8,9.3,7.9,88.3,0,0,0,rain,0,0,17.6,11.2,324.7,1019.2,80.9,9.8,54.7,4.6,3,10,2022-02-16T07:21:04,2022-02-16T18:04:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-17,16,9,11.4,16,8.5,11.2,9.6,89.9,0.181,100,12.5,rain,0,0,18.9,14.8,95.3,1012.2,58.1,7.2,104.7,9.1,6,10,2022-02-17T07:19:44,2022-02-17T18:05:24,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-18,16,6,11.8,16,5.3,11.4,4.1,63.4,0,0,0,,0,0,48.2,25.9,338.5,1013.9,16.8,10,137.2,11.9,6,10,2022-02-18T07:18:23,2022-02-18T18:06:36,0.56,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-19,17,4.8,9.8,17,2.1,9,3.1,64,0,0,0,,0,0,20.5,20.5,139.4,1020.1,9.6,10,136.9,11.8,6,10,2022-02-19T07:17:01,2022-02-19T18:07:47,0.6,Clear,Clear conditions throughout the day.,clear-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-20,13,6,9.3,13,5.1,8.9,6.2,81.2,0,0,0,,0,0,13.1,9.4,95.9,1018,51.7,10,54,4.6,3,10,2022-02-20T07:15:38,2022-02-20T18:08:58,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-21,18,3.1,10.2,18,1.1,10.1,7.4,84.3,0,0,0,,0,0,19.1,18.4,138.5,1012.5,21,10,135.8,11.9,6,10,2022-02-21T07:14:13,2022-02-21T18:10:09,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-22,15,6.1,9.7,15,3.7,8.9,7.9,89.1,0.113,100,4.17,rain,0,0,51.8,33.5,333.3,1005.1,59.3,8.4,81.7,6.9,5,10,2022-02-22T07:12:48,2022-02-22T18:11:19,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-23,12,8,9.9,12,4,8.2,4.4,69.7,1.42,100,12.5,rain,0,0,44.6,29.5,339.8,1016.5,80.8,9.9,36.4,3.1,3,10,2022-02-23T07:11:22,2022-02-23T18:12:30,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-24,14,4,10.1,14,4,8.3,-0.1,50.3,0,0,0,,0,0,48.6,37.1,349.4,1020.6,29.3,10,144.5,12.4,6,10,2022-02-24T07:09:55,2022-02-24T18:13:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-25,13,0,6.2,13,-3.6,5,-0.1,66.6,0,0,0,,0,0,18.7,12.5,102.3,1019.5,19.5,10,134.6,11.6,6,10,2022-02-25T07:08:27,2022-02-25T18:14:49,0.81,Clear,Clear conditions throughout the day.,clear-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-26,13,1.9,7.1,13,-0.5,6.1,2.7,74.8,0,0,0,,0,0,22.3,14.8,89.7,1019.9,36.5,10,123.1,10.7,5,10,2022-02-26T07:06:58,2022-02-26T18:15:58,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-27,9,4,6.6,8,-1.3,3.3,3.5,81.5,11.918,100,16.67,rain,0.1,0.1,50.4,35.3,25.5,1017.4,85.5,8.9,16.5,1.3,1,10,2022-02-27T07:05:29,2022-02-27T18:17:07,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-02-28,9.1,4.9,6.7,8.4,2.7,4.5,2.6,75.6,1.14,100,12.5,rain,0,0.3,32.8,16,351.7,1019.8,71.7,10,72,6.2,4,10,2022-02-28T07:03:58,2022-02-28T18:18:16,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-03-01,26.6,3.9,6.2,26.6,1.5,4.6,3.3,84.2,2.347,100,16.67,"rain,snow",0,0.4,12.6,18.4,297.6,1022.6,90.9,10,43.4,3.7,2,10,2022-03-01T07:02:27,2022-03-01T18:19:24,0.95,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-03-02,9,3.9,6.6,6.5,-0.2,4.1,-0.4,62,0.105,100,4.17,"rain,snow",0,0.3,43.6,22.3,338.7,1018.7,52.9,10,136.5,11.6,6,10,2022-03-02T07:00:55,2022-03-02T18:20:32,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-03-03,11,2,6.7,11,-1.2,4.3,-1.8,55.8,0,0,0,,0,0,38.9,24.1,338.4,1016,25.2,10,136.8,11.8,6,10,2022-03-03T06:59:23,2022-03-03T18:21:40,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999,E1514"
Thesalloniki,2022-03-04,11,1,6.9,11,-1.9,5.8,1.6,69.5,0,0,0,rain,0,0,13.5,13,61.9,1014.4,37.3,10,114.8,9.8,5,10,2022-03-04T06:57:50,2022-03-04T18:22:47,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-03-05,9,6.9,7.7,9,5.6,7,6,89.1,10.359,100,16.67,rain,0,0.2,24,13,169.6,1013.5,89,9.4,26.1,2.1,1,10,2022-03-05T06:56:16,2022-03-05T18:23:54,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-03-06,8,5,6.9,8,4.3,5.6,5.4,90.3,10.054,100,12.5,rain,0,0.1,22.3,14.8,261.4,1012,86.6,8.4,42,3.4,2,10,2022-03-06T06:54:41,2022-03-06T18:25:01,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E3486,16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-03-07,11,4,7.2,11,1.7,6.4,4.3,83.1,0.025,100,8.33,rain,0,0,14.4,15.9,351.3,1013.3,35.9,10,85.8,7.2,4,10,2022-03-07T06:53:07,2022-03-07T18:26:08,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-03-08,8,4,5.3,6,-0.2,2.2,3.4,87.6,13.505,100,12.5,"rain,snow",1.4,1.8,29.2,20.5,342.2,1013.9,89.1,9.7,28.7,2.4,1,10,2022-03-08T06:51:31,2022-03-08T18:27:14,0.18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-03-09,8,2.9,4.9,6.8,-2.1,1.4,-1.4,65.8,0.412,100,8.33,"rain,snow",1.5,0.7,40.3,28.5,346.7,1016.2,75.7,10,97.5,8.6,6,10,2022-03-09T06:49:55,2022-03-09T18:28:20,0.21,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-03-10,7,0,4.4,6,-1.2,2.4,-5.1,51.5,0,0,0,snow,0.2,0.2,36.8,18.4,359,1020.4,47.1,10,103.9,9,4,10,2022-03-10T06:48:19,2022-03-10T18:29:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-03-11,7,-3,2.9,4.5,-6.1,0.7,-7.8,46.9,0.006,100,4.17,rain,0,0.1,31.7,18.4,334.7,1026.3,32.3,10,144.2,12.5,6,10,2022-03-11T06:46:42,2022-03-11T18:30:31,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
Thesalloniki,2022-03-12,8,-3,2.8,7.4,-5.2,0.6,-6.8,52.8,0,0,0,,0,0.4,31.3,24.1,349.9,1028.5,32.2,10,134.3,11.4,6,10,2022-03-12T06:45:05,2022-03-12T18:31:37,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16606099999,16618199999,16622099999,F4421,LGTS,13597099999"
