name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Corfu Greece,2021-12-17,15,-3,6.7,15,-3,6.6,3.3,80.3,0,0,0,,0,0,38.2,14.8,14.4,1021,26.2,9.5,101.7,8.9,4,,2021-12-17T07:55:22,2021-12-17T17:17:45,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-18,12,4,9,12,-0.2,7.1,-5.2,40.2,0,0,0,,0,0,63,33.5,13.6,1017.5,23.1,10,103.6,8.9,4,,2021-12-18T07:55:59,2021-12-18T17:18:08,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-19,12,2,7.2,12,-3.7,5.7,-4.5,43.9,0,0,0,,0,0,68.4,44.6,16.5,1017.9,7.9,10,104.1,9,4,,2021-12-19T07:56:34,2021-12-19T17:18:33,0.5,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-20,17,-4,6.9,17,-4,6.7,0.4,65.2,0,0,0,,0,0,27.7,16.6,293.9,1014.3,41.9,10,79.5,6.9,4,,2021-12-20T07:57:08,2021-12-20T17:18:59,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-21,14,0,8,14,0,7.7,0.7,65.5,0,0,0,,0,0,25.2,25.9,321.1,1019.1,17.6,10,106.1,9.2,5,,2021-12-21T07:57:39,2021-12-21T17:19:28,0.58,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-22,14,-6,5.5,14,-6,5.5,1.1,75.5,0,0,0,,0,0,16.2,5.4,343.2,1022.7,35.9,10,102.1,8.7,4,,2021-12-22T07:58:09,2021-12-22T17:19:59,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-23,15,-4,5.5,15,-4,5.4,0.3,72.8,0,0,0,,0,0,18,9.4,160.5,1023.4,13.9,10,103.1,8.9,4,,2021-12-23T07:58:36,2021-12-23T17:20:31,0.64,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-24,13,-4,7.9,13,-4,7.8,5.5,85.1,2.005,100,4.17,rain,0,0,26.6,18.4,128.7,1021.8,85.5,10,65.6,5.7,3,,2021-12-24T07:59:02,2021-12-24T17:21:06,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-25,14,3,10.8,14,3,10.7,8.4,85.9,1.997,100,4.17,rain,0,0,32.8,20.5,113.1,1018.5,82.5,9.9,55.4,4.8,3,,2021-12-25T07:59:26,2021-12-25T17:21:42,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-26,17,6,14.1,17,6,14.1,11.9,86.8,4.068,100,16.67,rain,0,0,37.1,27.7,172.9,1014.8,90.4,9.7,41.1,3.5,2,,2021-12-26T07:59:47,2021-12-26T17:22:21,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-27,17,9,14.1,17,7.3,14,12.4,89.5,26.259,100,16.67,rain,0,0,42.8,29.5,173.6,1012.5,90.6,9.4,23.1,1.9,1,,2021-12-27T08:00:07,2021-12-27T17:23:01,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-28,15,8,11.6,15,6.4,11.5,11.2,97.1,4.022,100,16.67,rain,0,0,35.3,16.6,98.8,1008.6,76.2,9.9,58.4,5.1,3,,2021-12-28T08:00:24,2021-12-28T17:23:43,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-29,15,6,10.2,15,6,10.2,9.2,93.9,3.993,100,4.17,rain,0,0,27.4,13,65.3,1007.6,68.4,9,73.6,6.5,3,,2021-12-29T08:00:40,2021-12-29T17:24:26,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-30,18,4,11,18,4,11,4.7,71.1,0,0,0,,0,0,29.5,18.4,354.4,1009.5,27.3,9.9,104.5,9,4,,2021-12-30T08:00:53,2021-12-30T17:25:12,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2021-12-31,21,8,12.5,21,6,12.2,6.8,70.5,0,0,0,,0,0,20.2,16.6,349.8,1018.5,5.9,10,103.7,9,4,,2021-12-31T08:01:04,2021-12-31T17:25:59,0.92,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-01,18,1,9.5,18,1,9.5,7.6,88.5,0,0,0,,0,0,22.3,11.2,116.5,1020,7.4,10,103.9,9,4,,2022-01-01T08:01:13,2022-01-01T17:26:47,0.95,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-02,18,2,9.6,18,1.7,9.5,7.6,88.5,0,0,0,,0,0,16.9,9.4,85.2,1022.7,0,10,104.2,9,4,,2022-01-02T08:01:20,2022-01-02T17:27:37,0,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-03,16,0,9.2,16,0,9.2,7.3,89.3,0,0,0,,0,0,20.5,7.6,133.6,1021.2,57.5,9.4,80.2,7,3,,2022-01-03T08:01:24,2022-01-03T17:28:28,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-04,16,7,11.3,16,7,11.3,9,86.8,0,0,0,,0,0,22,7.6,139.8,1017.8,50.1,9.7,79.1,6.6,3,,2022-01-04T08:01:27,2022-01-04T17:29:21,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-05,16,6,13.3,16,6,13.3,10.3,82.8,0,0,0,,0,0,44.3,33.5,135.1,1014.7,88.8,10,63.4,5.4,3,,2022-01-05T08:01:27,2022-01-05T17:30:16,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-06,17,9,14.5,17,8.5,14.4,10.6,78.1,0,0,0,,0,0,46.4,29.5,143.7,1012.5,64.1,10,80.8,7.1,4,,2022-01-06T08:01:25,2022-01-06T17:31:11,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-07,15,7,12.6,15,7,12.6,9.8,83.6,4.396,100,16.67,rain,0,0,37.1,27.7,124.8,1012.6,85.9,9.9,62.6,5.5,3,,2022-01-07T08:01:21,2022-01-07T17:32:08,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-08,15,7,12.5,15,5.3,12.3,8,74.9,3.998,100,8.33,rain,0,0,34.2,24.1,130.1,1008.8,92,10,50.5,4.4,3,,2022-01-08T08:01:15,2022-01-08T17:33:06,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-09,14,4,10.2,14,4,10,7.7,85.4,0.001,100,4.17,rain,0,0,34.6,24.1,273.5,1003,82.4,10,83.6,7.1,4,,2022-01-09T08:01:06,2022-01-09T17:34:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-10,10,4,7.8,9,4,6.1,6,88.5,14.776,100,16.67,rain,0,0,51.8,29.5,134.4,996.1,84.9,9.5,29.4,2.4,1,,2022-01-10T08:00:56,2022-01-10T17:35:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-11,15,6,12.1,15,3,11.5,3.3,57,0.004,100,4.17,rain,0,0,64.8,29.5,21.2,999.8,69.5,10,66.8,5.7,3,,2022-01-11T08:00:43,2022-01-11T17:36:07,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-12,13,6,10.6,13,1.4,9.8,0.7,50.5,0,0,0,,0,0,68.4,29.5,64.8,1014.1,54,10,102.4,8.8,4,,2022-01-12T08:00:28,2022-01-12T17:37:09,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-13,13,1,7.5,13,-0.6,6.7,-2,53.1,0,0,0,,0,0,46.4,20.5,80.2,1024.8,36.5,10,118,10.3,5,,2022-01-13T08:00:11,2022-01-13T17:38:13,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-14,14,-6,4.3,14,-6,4.3,-0.8,71.5,0,0,0,,0,0,19.8,7.6,110,1024.3,7.3,10,119.2,10.3,5,,2022-01-14T07:59:51,2022-01-14T17:39:17,0.38,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-15,16,-4,6.1,16,-4,6.1,2.8,80.9,0,0,0,,0,0,19.4,11.2,123.1,1017.3,3.4,10,120.1,10.4,5,,2022-01-15T07:59:30,2022-01-15T17:40:22,0.42,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-16,16,-3,6.9,16,-3,6.9,3.4,79.5,0,0,0,,0,0,24.1,11.2,124,1023.4,12.7,10,121.4,10.5,5,,2022-01-16T07:59:06,2022-01-16T17:41:28,0.45,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-17,16,-2,9.4,16,-2,9.3,6,80,0,0,0,,0,0,27.4,20.5,281.3,1022.7,73,10,87.5,7.6,4,,2022-01-17T07:58:41,2022-01-17T17:42:34,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-18,16,2,9.9,16,2,9.4,0,59,0,0,0,,0,0,31.7,20.5,332.4,1023.4,14.2,10,113.2,9.8,5,,2022-01-18T07:58:13,2022-01-18T17:43:41,0.5,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-19,14,-4,5.5,14,-7.3,5.3,-2.6,60.4,0,0,0,,0,0,25.2,9.4,124.2,1028,7.9,10,126.8,11.1,5,,2022-01-19T07:57:43,2022-01-19T17:44:49,0.55,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-20,13,-6,7.3,13,-6,7,3.1,76,0.899,100,4.17,rain,0,0,30.6,22.3,127.9,1025.5,78.2,9.9,76.3,6.6,4,,2022-01-20T07:57:11,2022-01-20T17:45:57,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-21,13,5,9.3,13,3.9,9,6.9,86,4.311,100,16.67,rain,0,0,32,22.3,269.3,1017.1,84,10,98.2,8.5,4,,2022-01-21T07:56:37,2022-01-21T17:47:06,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-22,10,1,6.5,8.2,-1.4,3.9,-4.5,53.9,0.001,100,4.17,rain,0,0,47.2,27.7,313.9,1017.3,38.9,10,128,11.1,5,,2022-01-22T07:56:01,2022-01-22T17:48:16,0.66,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-23,9,-4,5,7.3,-6.3,2.6,-10.9,33.5,0.2,100,4.17,rain,0,0,46.1,29.5,330,1022.2,11.6,10,132.3,11.3,5,,2022-01-23T07:55:24,2022-01-23T17:49:25,0.69,Rain,Clear conditions throughout the day with early morning rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-24,6,-4,2.9,3.2,-4.9,-0.4,-10.5,37.2,0,0,0,,0,0,64.8,25.9,17.8,1022.6,33,10,126.9,10.9,5,,2022-01-24T07:54:44,2022-01-24T17:50:35,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-25,9,-2,4,8.5,-8.6,2,-11.3,33.2,0,0,0,,0,0,50,25.9,339.8,1025.7,9.4,10,137.2,11.8,5,,2022-01-25T07:54:02,2022-01-25T17:51:46,0.75,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-26,12,-9,3.3,12,-9,2.9,-6.3,53.1,0,0,0,,0,0,27.7,16.6,286.3,1023.6,4.5,10,135,11.6,5,,2022-01-26T07:53:18,2022-01-26T17:52:57,0.8,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-27,14,-7,4.8,14,-7,4.7,-1.2,68.6,0,0,0,,0,0,28.8,9.4,134.7,1023.5,12,10,133.9,11.4,5,,2022-01-27T07:52:33,2022-01-27T17:54:08,0.83,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-28,13,-5,5.1,13,-5,5.1,1.2,77,0,0,0,,0,0,19.1,13,119.8,1022.6,35.9,10,120.3,10.2,5,,2022-01-28T07:51:46,2022-01-28T17:55:19,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-29,13,0,8,13,0,7.5,-0.9,59.7,0,0,0,,0,0,55.4,22.3,17.6,1017.8,62.8,10,53.7,4.7,3,,2022-01-29T07:50:57,2022-01-29T17:56:30,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-30,15,-1,7,15,-1,6.9,-1.2,57.6,0,0,0,,0,0,31,13,144.5,1017.3,13.8,10,138.1,12,5,,2022-01-30T07:50:06,2022-01-30T17:57:42,0.94,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-01-31,15,-6,7.1,15,-6,7.1,1,68.5,0,0,0,,0,0,39.6,20.5,152.9,1013,13.2,10,141.8,12.2,6,,2022-01-31T07:49:13,2022-01-31T17:58:53,0.97,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-01,13,5,10.1,13,2.4,9.3,8,87.1,13.019,100,16.67,rain,0,0,41.8,29.5,127.1,998.1,90.2,8.9,62.4,5.4,2,,2022-02-01T07:48:19,2022-02-01T18:00:05,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-02,13,3,9.5,13,1.2,8.3,3.2,68.9,3.994,100,8.33,rain,0,0.1,42.8,24.1,338.9,1001.8,58.8,10,97.6,8.4,5,,2022-02-02T07:47:23,2022-02-02T18:01:17,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-03,13,2,9.8,13,-1.6,8.4,-6.1,34.3,0,0,0,,0,0,55.4,31.7,334.9,1012.3,21.3,10,148.1,12.9,6,,2022-02-03T07:46:25,2022-02-03T18:02:28,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-04,14,-4,6.3,14,-4,6,-0.2,66,0,0,0,,0,0,25.9,13,132.5,1021.2,43,10,128.1,11.2,5,,2022-02-04T07:45:26,2022-02-04T18:03:40,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-05,16,-4,10.1,16,-5.2,9.9,5.2,72.5,0,0,0,,0,0,37.1,25.9,116.4,1019.3,71.2,10,83.4,7.3,3,,2022-02-05T07:44:25,2022-02-05T18:04:51,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-06,15,0,10.2,15,0,10.2,7.7,85.2,0,0,0,,0,0,19.4,9.4,188.9,1021.2,70.1,9.9,110.6,9.6,5,,2022-02-06T07:43:23,2022-02-06T18:06:03,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-07,16,6,11,16,6,11,7.3,79.4,1.005,100,8.33,rain,0,0,64.1,35.3,236.1,1013.5,70.1,9.8,86.6,7.2,4,,2022-02-07T07:42:19,2022-02-07T18:07:14,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-08,12,2,8.5,12,-2.2,5.3,-6.2,39.2,0.511,100,4.17,rain,0,0,73.8,46.4,326.5,1014.6,34.8,10,151.9,13.2,6,,2022-02-08T07:41:13,2022-02-08T18:08:25,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-09,16,-2,9.1,16,-4,8.5,-0.4,52.5,0,0,0,,0,0,33.8,25.9,300.2,1025.1,8.1,10,154.1,13.4,6,,2022-02-09T07:40:06,2022-02-09T18:09:36,0.26,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-10,16,-1,8.7,16,-2.9,8.5,3.9,73.6,0,0,0,,0,0,20.2,11.2,82.9,1026.8,2.4,10,154.6,13.4,6,,2022-02-10T07:38:58,2022-02-10T18:10:47,0.3,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-11,16,-3,8.5,16,-3,8.5,6.2,86.3,0,0,0,,0,0,14.4,11.2,144.4,1024.3,12.5,9.1,157.9,13.8,6,,2022-02-11T07:37:49,2022-02-11T18:11:58,0.33,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-12,16,-2,9,16,-2,9,7.2,89.3,0,0,0,,0,0,15.5,11.2,149.8,1023.7,45.2,10,123.2,10.6,5,,2022-02-12T07:36:38,2022-02-12T18:13:08,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,ZGFB4,16641099999"
Corfu Greece,2022-02-13,16,3.9,10.5,16,3.9,10.4,7,80,0.001,100,4.17,rain,0,0,17.3,16.6,239.4,1023.9,62.5,10,128.7,11.1,5,,2022-02-13T07:35:25,2022-02-13T18:14:18,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-14,16,5,9.7,16,3.9,9.7,6,79.2,0,0,0,,0,0,16.2,11.2,137.7,1022.8,43.4,10,149.7,13,6,,2022-02-14T07:34:12,2022-02-14T18:15:28,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-15,14,-1,9.9,14,-1,9.7,7.3,84.5,3.995,100,12.5,rain,0,0,32,24.1,137.4,1021.8,71.5,9.9,98.5,8.4,5,,2022-02-15T07:32:57,2022-02-15T18:16:38,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-16,15,6,11,15,5.9,10.1,8.3,84.1,28.487,100,16.67,rain,0,0,61.2,40.7,124.5,1016.4,91,8.3,46.4,3.8,2,,2022-02-16T07:31:41,2022-02-16T18:17:48,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LGKR,LGIO,13625099999,16642099999,ZGFB4,16641099999"
Corfu Greece,2022-02-17,15,0,8.6,15,-0.6,8.5,5.9,84.3,0.003,100,4.17,rain,0,0,38.9,13,300.7,1013,39.8,10,167,14.3,6,,2022-02-17T07:30:24,2022-02-17T18:18:57,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LGKR,LGIO,13625099999,16642099999,ZGFB4,16641099999"
Corfu Greece,2022-02-18,17,1,10.2,17,1,10.1,7,82.3,0,0,0,,0,0,23.4,13,128.9,1015.1,26.3,10,168.3,14.3,6,,2022-02-18T07:29:06,2022-02-18T18:20:06,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-19,18,0,10.9,18,0,10.9,8,83.6,0,0,0,,0,0,26.3,18.4,150,1019.8,21.7,10,170.6,14.8,6,,2022-02-19T07:27:47,2022-02-19T18:21:14,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-20,15,4,12.8,15,4,12.8,10.7,87.2,0,0,0,,0,0,32.4,22.3,138.8,1019.4,76.1,10,71.4,6.2,2,,2022-02-20T07:26:26,2022-02-20T18:22:22,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-21,17,3,12.3,17,3,12.3,9.7,84.7,0,0,0,,0,0,25.9,18.4,158.2,1014.5,65.9,9.9,129.3,11.1,5,,2022-02-21T07:25:05,2022-02-21T18:23:30,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-22,14,8,11.1,14,7.3,11,8.3,83.3,10,100,12.5,rain,0,0,35.6,18.4,144.8,1004.4,67.3,10,112.8,9.7,4,,2022-02-22T07:23:42,2022-02-22T18:24:38,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-23,19,4,11.5,19,4,11.4,5.3,69.7,0,0,0,,0,0,33.1,18.4,312.9,1012.2,31.9,10,172.3,15,6,,2022-02-23T07:22:19,2022-02-23T18:25:45,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,ZGFB4,16641099999"
Corfu Greece,2022-02-24,16,6,11.1,16,5.8,10.8,1.1,53.4,0,0,0,,0,0,61.2,22.3,341.7,1018,3.7,10,191.7,16.6,7,,2022-02-24T07:20:55,2022-02-24T18:26:52,0.75,Clear,Clear conditions throughout the day.,clear-day,"LGKR,LGIO,13625099999,16642099999,ZGFB4,16641099999"
Corfu Greece,2022-02-25,16,-3,8.6,16,-3,8.6,2,65.9,0,0,0,,0,0,16.6,13,137.3,1018.7,20.9,10,187,16,7,,2022-02-25T07:19:30,2022-02-25T18:27:59,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,remote,ZGFB4,16641099999"
Corfu Greece,2022-02-26,16,-1,10.3,16,-1,10.2,5.6,74.4,0.499,100,4.17,rain,0,0,54,46.4,129.4,1015.6,65.9,10,117.9,10.1,4,,2022-02-26T07:18:04,2022-02-26T18:29:05,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGKR,LGIO,13625099999,16642099999,ZGFB4,16641099999"
Corfu Greece,2022-02-27,11,6,8.9,11,2.1,7.8,6.3,84.4,24.506,100,16.67,rain,0,0,55.1,24.1,114.9,1012.1,76.6,10,141.6,12.3,6,,2022-02-27T07:16:37,2022-02-27T18:30:11,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-02-28,13,3,8.6,13,1.7,8.4,6,84.6,2.498,100,12.5,rain,0,0,24.1,14.8,243.3,1016.2,58.5,10,167.5,14.4,6,,2022-02-28T07:15:10,2022-02-28T18:31:17,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-03-01,10,1,7.1,9.6,1,6.4,2.9,76.2,0.003,100,12.5,rain,0,0,23.4,13,201.2,1018,59.3,10,128.3,10.9,5,,2022-03-01T07:13:41,2022-03-01T18:32:22,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGKR,LGIO,13625099999,16642099999,ZGFB4,16641099999"
Corfu Greece,2022-03-02,13,1,8.3,13,0.5,7.7,1.2,65.1,2.196,100,4.17,rain,0,0,45,22.3,301.1,1014.7,54.1,10,159.9,13.6,7,,2022-03-02T07:12:12,2022-03-02T18:33:28,0,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-03-03,14,-3,7.5,14,-3,7.4,-0.1,62.6,0,0,0,,0,0,39.2,22.3,279,1015,22.8,10,198.8,17.2,7,,2022-03-03T07:10:43,2022-03-03T18:34:32,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGKR,LGIO,13625099999,16642099999,16641099999"
Corfu Greece,2022-03-04,12,2,8.4,12,2,8,5.3,80.9,2.995,100,8.33,rain,0,0,24.8,11.2,121.7,1012.7,87.3,9.7,154.7,13.4,6,,2022-03-04T07:09:12,2022-03-04T18:35:37,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGKR,LGIO,13625099999,16642099999,16641099999"
